id,url,viewed,user_id
442,https://www.instagram.com/obabinceva7/,1,2
443,https://www.instagram.com/kokoreva799/,1,2
444,https://www.instagram.com/bth5__/,1,2
445,https://www.instagram.com/mashylia_m_m/,1,2
446,https://www.instagram.com/gbao1990/,1,2
447,https://www.instagram.com/sati120593/,1,2
448,https://www.instagram.com/strizhakovaekaterin/,1,2
449,https://www.instagram.com/nataly_maltseva_10/,1,2
450,https://www.instagram.com/ksu_ksu_z/,1,2
451,https://www.instagram.com/sub_marina777/,1,2
452,https://www.instagram.com/lazzat__nursultanova/,1,2
453,https://www.instagram.com/mukhammed156/,1,2
454,https://www.instagram.com/galina_kucenko/,1,2
455,https://www.instagram.com/saantosespinoza/,1,2
456,https://www.instagram.com/lashes_jasmin/,1,2
457,https://www.instagram.com/al_enka62/,1,2
458,https://www.instagram.com/nastenka3332/,1,2
459,https://www.instagram.com/umurzianovaaiia/,1,2
460,https://www.instagram.com/irinaborobina/,1,2
461,https://www.instagram.com/liubagherghelejiu/,1,2
462,https://www.instagram.com/kseniiakan/,1,2
463,https://www.instagram.com/ton.lybov/,1,2
464,https://www.instagram.com/sania_rykov/,1,2
465,https://www.instagram.com/k_7.7.7_k/,1,2
466,https://www.instagram.com/sh.rezeda1370/,1,2
467,https://www.instagram.com/natinikpalna/,1,2
468,https://www.instagram.com/ekaterina_lykasova1983/,1,2
469,https://www.instagram.com/nikonka_76/,1,2
470,https://www.instagram.com/anna_belaya89/,1,2
471,https://www.instagram.com/vorf_29/,1,2
472,https://www.instagram.com/zhamiliaaimu/,1,2
473,https://www.instagram.com/arich2014/,1,2
474,https://www.instagram.com/natalyazebnickaya/,1,2
475,https://www.instagram.com/marinagil123/,1,2
476,https://www.instagram.com/irinak2501/,1,2
477,https://www.instagram.com/1donara/,1,2
478,https://www.instagram.com/aizan05/,1,2
479,https://www.instagram.com/svetlana.dmitrieva94/,1,2
480,https://www.instagram.com/lazy_mom_2_sons/,1,2
481,https://www.instagram.com/v_kotova_97/,0,2
482,https://www.instagram.com/tatyana011176/,0,2
483,https://www.instagram.com/marzhan_ecodome/,0,2
484,https://www.instagram.com/asiya.shamuzaeva/,0,2
485,https://www.instagram.com/irinasafina1983/,0,2
486,https://www.instagram.com/anyutagogo1eva/,0,2
487,https://www.instagram.com/madianazhilkenova/,0,2
488,https://www.instagram.com/svetik_belikova111/,0,2
489,https://www.instagram.com/oksanchiksh/,0,2
490,https://www.instagram.com/pmzsz/,0,2
491,https://www.instagram.com/_lub_lub/,0,2
492,https://www.instagram.com/mrs_anasteisha__/,0,2
493,https://www.instagram.com/iashnarabduraimov6/,0,2
494,https://www.instagram.com/wsb_interiors/,0,2
495,https://www.instagram.com/anastasiya_seliverstova_/,0,2
496,https://www.instagram.com/lyaysan_nsk/,0,2
497,https://www.instagram.com/_gabdrafikova23_/,0,2
498,https://www.instagram.com/alexvitok/,0,2
499,https://www.instagram.com/iri.tchernova2018/,0,2
500,https://www.instagram.com/bella_bruna_89/,0,2
501,https://www.instagram.com/kobtseva94/,0,2
502,https://www.instagram.com/_dorisss_28/,0,2
503,https://www.instagram.com/svetlana_avn/,0,2
504,https://www.instagram.com/agastasiia38/,0,2
505,https://www.instagram.com/perevohik/,0,2
506,https://www.instagram.com/svetnik84/,0,2
507,https://www.instagram.com/shamshievmaksatbek/,0,2
508,https://www.instagram.com/na.stya4838/,0,2
509,https://www.instagram.com/allapelagecha/,0,2
510,https://www.instagram.com/ma.lvina4410/,0,2
511,https://www.instagram.com/katena_1999/,0,2
512,https://www.instagram.com/ekaterinaguseva238/,0,2
513,https://www.instagram.com/juliya_nikulina/,0,2
514,https://www.instagram.com/elenka1301/,0,2
515,https://www.instagram.com/elena_energy/,0,2
516,https://www.instagram.com/natverb/,0,2
517,https://www.instagram.com/sadovnikova1282/,0,2
518,https://www.instagram.com/yuliya9852/,0,2
519,https://www.instagram.com/lyubov_filonova/,0,2
520,https://www.instagram.com/_va_le_n_ti_na___nsk/,0,2
521,https://www.instagram.com/vitalii_2876/,0,2
522,https://www.instagram.com/liud994/,0,2
523,https://www.instagram.com/evgeniia.826/,0,2
524,https://www.instagram.com/ya_alica_/,0,2
525,https://www.instagram.com/na_tali3645/,0,2
526,https://www.instagram.com/nargiza_smarova/,0,2
527,https://www.instagram.com/limoonchik7/,0,2
528,https://www.instagram.com/dinochka28/,0,2
529,https://www.instagram.com/ksyna__8888/,0,2
530,https://www.instagram.com/i_v_a_n_o_v_a._16_/,0,2
531,https://www.instagram.com/cloud_kids_/,0,2
532,https://www.instagram.com/dimabalyuev/,0,2
533,https://www.instagram.com/guzel_zakharova/,0,2
534,https://www.instagram.com/m.malchikl/,0,2
535,https://www.instagram.com/cristina_brr/,0,2
536,https://www.instagram.com/lenka10.87/,0,2
537,https://www.instagram.com/tivonyakmaryana/,0,2
538,https://www.instagram.com/orudjeva83/,0,2
539,https://www.instagram.com/_tatyana_pashkova_/,0,2
540,https://www.instagram.com/marjona0409/,0,2
541,https://www.instagram.com/ekashurkina/,0,2
542,https://www.instagram.com/nyusha211/,0,2
543,https://www.instagram.com/reina.del.rey.amodo/,0,2
544,https://www.instagram.com/anokhina1900/,0,2
545,https://www.instagram.com/katerinka12e/,0,2
546,https://www.instagram.com/gfvdln/,0,2
547,https://www.instagram.com/tyarkho.l/,0,2
548,https://www.instagram.com/dastich26/,0,2
549,https://www.instagram.com/kostuk_svetlana/,0,2
550,https://www.instagram.com/kris_ionova/,0,2
551,https://www.instagram.com/kliuchkovskaoksana/,0,2
552,https://www.instagram.com/olenkasamofalov/,0,2
553,https://www.instagram.com/hayson_jewelry/,0,2
554,https://www.instagram.com/kristinasobov/,0,2
555,https://www.instagram.com/dambegova_alina/,0,2
556,https://www.instagram.com/belova_rimm/,0,2
